id;uo;programa;acao;subacao;descricao_medida;descricao_produto;qtde_prevista orig;qtde_concedida;ind_meta_cumulativa;qtde_executada_até per;qtde exec orig;qtde exec red;qtde exec total (orig+red);eficácia final;valor_orcado;valor_emp orig;valor_liquid ;eficiência liq final;sequencia_sub_acao;Reforma
216;1008;236;2333;6;Unidade;Atividade realizada;80;0;S;188;0;0;0;0;70000;0;0;0;244;Antiga/Extinta
217;1008;236;2333;8;Unidade;Ação realizada;40;0;S;18;0;0;0;0;348000;2300;2300;0;254;Antiga/Extinta
218;1008;236;2333;9;Unidade;Evento realizado;1;0;S;0;0;0;0;0;13000;0;0;0;255;Antiga/Extinta
219;1008;236;2333;11;Unidade;Diagnóstico realizado;1;0;S;0;0;0;0;0;20000;0;0;0;1851;Antiga/Extinta
220;1008;236;2335;4;Unidade;Guia produzido;1;0;S;0;0;0;0;0;35000;0;0;0;258;Antiga/Extinta
221;1008;236;2345;5;Unidade;Atendimento realizado;500;0;S;80;0;0;0;0;8000;0;0;0;257;Antiga/Extinta
222;1008;236;2345;7;Unidade;Atendimento realizado;600;0;S;309;0;0;0;0;490300;2052,83;2052,83;0;2167;Antiga/Extinta
223;1010;132;2307;2;Unidade;Refeição Servida;3000000;0;S;2375014;2375014;0;2375014;0,792;22623901;20162461,22;15174071;1,18;3;Inalterada
224;1011;19;2308;2;Família;Família referenciada;15000;0;N;15000;15000;0;15000;1;2943812;2058628,35;1920171,23;1,533;968;Inalterada
225;1011;19;2308;2;Família;Família referenciada;15000;0;N;15000;15000;0;15000;1;3386197;2478656,61;2293596,13;1,476;969;Inalterada
226;1011;19;2308;2;Família;Família referenciada;20000;0;N;20000;20000;0;20000;1;3875029;2646986,87;2467417,37;1,57;970;Inalterada
227;1011;19;2308;2;Família;Família referenciada;15000;0;N;15000;15000;0;15000;1;2429590;1584883,47;1493241,41;1,627;971;Inalterada
228;1011;19;2308;2;Família;Família referenciada;25000;0;N;25000;25000;0;25000;1;5232410;3286194,48;3073407,8;1,702;972;Inalterada
229;1011;19;2308;2;Família;Família referenciada;25000;0;N;25000;25000;0;25000;1;4804885;3305231,75;3071308,26;1,564;973;Inalterada
230;1011;19;2308;2;Família;Família referenciada;20000;0;N;20000;20000;0;20000;1;4160047;3127674,13;2914038,25;1,428;974;Inalterada
231;1011;19;2308;2;Família;Família referenciada;20000;0;N;20000;20000;0;20000;1;3361879;2786441,83;2538355,71;1,324;975;Inalterada
232;1011;19;2308;2;Família;Família referenciada;15000;0;N;15000;15000;0;15000;1;2956548;2127623,84;1973303,21;1,498;976;Inalterada
233;1011;19;2401;3;Pessoa;Criança / adolescente atendido;650;0;N;574;574;0;574;0,883;682500;583684,86;466527,11;1,292;981;Inalterada
234;1011;19;2401;4;Pessoa;Jovem atendido;350;0;N;307;307;0;307;0,877;2004539;1702273,9;1702273,9;1,033;982;Inalterada
235;1011;19;2401;5;Pessoa;Pessoa atendida;6120;0;N;1750;1750;0;1750;0,286;2352325;2847327,27;2730996,02;0,246;2223;Inalterada
236;1011;19;2405;1;Família;Família atendida;248;0;N;430;430;0;430;1,734;249100;435236,76;435236,76;0,992;2430;Inalterada
237;1011;19;2405;1;Família;Família atendida;140;0;N;204;204;0;204;1,457;811300;671001,05;671001,05;1,762;2431;Inalterada
238;1011;19;2405;1;Família;Família atendida;248;0;N;283;283;0;283;1,141;572200;707334,22;707334,22;0,923;2432;Inalterada
239;1011;19;2405;1;Família;Família atendida;248;0;N;327;327;0;327;1,319;367100;495685,5;495685,5;0,977;2433;Inalterada
240;1011;19;2405;1;Família;Família atendida;140;0;N;209;209;0;209;1,493;244200;529775,81;529775,81;0,688;2434;Inalterada
241;1011;19;2405;1;Família;Família atendida;140;0;N;205;205;0;205;1,464;243200;305001,48;299787,12;1,188;2435;Inalterada
242;1011;19;2405;1;Família;Família atendida;248;0;N;275;275;0;275;1,109;180500;232798,62;232798,62;0,86;2436;Inalterada
243;1011;19;2405;1;Família;Família atendida;140;0;N;83;83;0;83;0,593;594900;791114,56;791114,56;0,446;2437;Inalterada
244;1011;19;2405;1;Família;Família atendida;248;0;N;225;225;0;225;0,907;577500;958869,57;958869,57;0,546;2438;Inalterada
245;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;6728;6728;0;6728;0,6;147000;103209,38;100470,05;0,878;1078;Inalterada
246;1011;19;2405;2;Unidade;Benefício concedido;11219;0;S;11429;11429;0;11429;1,019;247000;125216,28;107762,95;2,335;1079;Inalterada
247;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;7718;7718;0;7718;0,688;133000;118361,89;116713,34;0,784;1080;Inalterada
248;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;6300;6300;0;6300;0,562;173000;102998,33;98667,28;0,985;1081;Inalterada
249;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;7679;7679;0;7679;0,685;116500;98759,43;98214,34;0,812;1082;Inalterada
250;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;9288;9288;0;9288;0,828;135000;105463,58;104204,67;1,073;1083;Inalterada
251;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;7729;7729;0;7729;0,689;128000;117397,05;113877,11;0,775;1084;Inalterada
252;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;4794;4794;0;4794;0,428;150000;82586,86;50836,26;1,262;1085;Inalterada
253;1011;19;2405;2;Unidade;Benefício concedido;11213;0;S;4977;4977;0;4977;0,444;140000;112545,44;107594,7;0,578;1086;Inalterada
254;1011;19;2405;5;Família;Família atendida;500;0;S;0;0;0;0;0;50000;0;0;0;2501;Inalterada
255;1011;19;2647;3;Pessoa;Pessoa atendida;6000;0;S;9320;9320;0;9320;1,553;415050;360000;360000;1,791;983;Inalterada
256;1011;19;2879;1;Pessoa;Pessoa atendida;1700;0;N;1611;1611;0;1611;0,948;1309969;1128968,64;1128968,64;1,1;2439;Inalterada
257;1011;20;2403;2;Unidade;Vaga disponibilizada;200;0;N;200;200;0;200;1;1336694;1327313,92;1286045,2;1,039;987;Inalterada
258;1011;20;2403;3;Unidade;Vaga disponibilizada;734;0;N;734;734;0;734;1;21729942;21502836,71;20899121,01;1,04;988;Inalterada
259;1011;20;2403;5;Unidade;Vaga disponibilizada;132;0;N;132;132;0;132;1;1930732;1830216,57;1822196,57;1,06;990;Inalterada
260;1011;20;2403;6;Unidade;Vaga disponibilizada;400;0;N;400;400;0;400;1;3426828;3375590,28;3324373,92;1,031;991;Inalterada
261;1011;20;2403;8;Família;Família atendida;90;0;N;37;37;0;37;0,411;336664;326858,16;326858,16;0,423;992;Inalterada
262;1011;20;2403;10;Unidade;Vaga disponibilizada;50;0;N;0;0;0;0;0;1000;0;0;0;994;Inalterada
263;1011;20;2403;11;Unidade;Vaga para acolhimento;1500;0;S;2515;2515;0;2515;1,677;191982;0;0;0;995;Inalterada
264;1011;20;2403;14;Unidade;Vaga disponibilizada;12;0;N;0;0;0;0;0;0;0;0;0;997;Inalterada
265;1011;20;2403;25;Unidade;Vaga disponibilizada;10;0;N;10;10;0;10;1;608424;605423,04;605423,04;1,005;1942;Inalterada
266;1011;20;2409;1;Pessoa;Pessoa atendida;350;0;N;951;951;0;951;2,717;1097022;1071671,17;1061380,41;2,808;998;Inalterada
267;1011;20;2409;1;Pessoa;Pessoa atendida;340;0;N;813;813;0;813;2,391;680202;678701,28;678701,28;2,396;1939;Inalterada
268;1011;20;2409;1;Pessoa;Pessoa atendida;340;0;N;0;0;0;0;0;1500;0;0;0;2440;Inalterada
269;1011;20;2409;2;Pessoa;Criança / adolescente atendido;80;0;N;38;38;0;38;0,475;409401;417900;417900;0,465;999;Inalterada
270;1011;20;2409;6;Percentual de execução;Obra executada;100;0;S;0;0;0;0;0;600000;0;0;0;2419;Inalterada
271;1011;20;2410;1;Pessoa;Pessoa atendida;700;0;N;908;908;0;908;1,297;1023354;1022853,6;1022853,6;1,298;1000;Inalterada
272;1011;20;2878;1;Família;Família acompanhada;273;0;N;263;263;0;263;0,963;3344329;2006087,65;1992351,03;1,617;1087;Inalterada
273;1011;20;2878;1;Família;Família acompanhada;266;0;N;217;217;0;217;0,816;3352966;1922232,26;1898326,71;1,441;1088;Inalterada
274;1011;20;2878;1;Família;Família acompanhada;364;0;N;270;270;0;270;0,742;3081510;1900058,11;1886293,11;1,212;1089;Inalterada
275;1011;20;2878;1;Família;Família acompanhada;210;0;N;150;150;0;150;0,714;2954510;2070125,8;2035965,47;1,037;1090;Inalterada
276;1011;20;2878;1;Família;Família acompanhada;336;0;N;209;209;0;209;0,622;2876929;2002527,31;1992570,17;0,898;1091;Inalterada
277;1011;20;2878;1;Família;Família acompanhada;336;0;N;174;174;0;174;0,518;3132593;1988604,48;1965579,19;0,825;1092;Inalterada
278;1011;20;2878;1;Família;Família acompanhada;378;0;N;205;205;0;205;0,542;3403494;2240209,72;2223937,67;0,83;1093;Inalterada
279;1011;20;2878;1;Família;Família acompanhada;196;0;N;148;148;0;148;0,755;1958091;1417443,7;1407281,74;1,051;1094;Inalterada
280;1011;20;2878;1;Família;Família acompanhada;294;0;N;237;237;0;237;0,806;2934229;2189716,59;2175264,72;1,087;1095;Inalterada
281;1011;20;2878;2;Família;Família acompanhada;296;0;N;296;296;0;296;1;0;0;0;0;1007;Inalterada
282;1011;20;2878;3;Pessoa;Pessoa atendida;180;0;N;91;91;0;91;0,506;0;0;0;0;1912;Inalterada
283;1011;20;2878;3;Pessoa;Pessoa atendida;100;0;N;95;95;0;95;0,95;0;0;0;0;1913;Inalterada
284;1011;20;2878;3;Pessoa;Pessoa atendida;80;0;N;107;107;0;107;1,338;0;0;0;0;1914;Inalterada
285;1011;20;2878;3;Pessoa;Pessoa atendida;100;0;N;119;119;0;119;1,19;0;0;0;0;1915;Inalterada
286;1011;20;2878;3;Pessoa;Pessoa atendida;100;0;N;90;90;0;90;0,9;0;0;0;0;1916;Inalterada
287;1011;20;2878;3;Pessoa;Pessoa atendida;80;0;N;92;92;0;92;1,15;0;0;0;0;1917;Inalterada
288;1011;20;2878;3;Pessoa;Pessoa atendida;120;0;N;124;124;0;124;1,033;0;0;0;0;1918;Inalterada
289;1011;20;2878;3;Pessoa;Pessoa atendida;40;0;N;42;42;0;42;1,05;0;0;0;0;1919;Inalterada
290;1011;20;2878;3;Pessoa;Pessoa atendida;100;0;N;95;95;0;95;0,95;0;0;0;0;1920;Inalterada
291;1011;20;2878;4;Pessoa;Pessoa atendida;160;0;N;147;147;0;147;0,919;0;0;0;0;1921;Inalterada
292;1011;20;2878;4;Pessoa;Pessoa atendida;100;0;N;99;99;0;99;0,99;0;0;0;0;1922;Inalterada
293;1011;20;2878;4;Pessoa;Pessoa atendida;100;0;N;107;107;0;107;1,07;0;0;0;0;1923;Inalterada
294;1011;20;2878;4;Pessoa;Pessoa atendida;140;0;N;133;133;0;133;0,95;0;0;0;0;1924;Inalterada
295;1011;20;2878;4;Pessoa;Pessoa atendida;120;0;N;115;115;0;115;0,958;0;0;0;0;1925;Inalterada
296;1011;20;2878;4;Pessoa;Pessoa atendida;100;0;N;128;128;0;128;1,28;0;0;0;0;1926;Inalterada
297;1011;20;2878;4;Pessoa;Pessoa atendida;140;0;N;140;140;0;140;1;0;0;0;0;1927;Inalterada
298;1011;20;2878;4;Pessoa;Pessoa atendida;80;0;N;74;74;0;74;0,925;0;0;0;0;1928;Inalterada
299;1011;20;2878;4;Pessoa;Pessoa atendida;120;0;N;141;141;0;141;1,175;0;0;0;0;1929;Inalterada
300;1011;20;2878;5;Pessoa;Adolescente atendido;2400;0;S;3160;3160;0;3160;1,317;39533;1015,6;1015,6;51,252;1010;Inalterada
301;1011;20;2878;6;Pessoa;Pessoa abordada;100;0;N;154;154;0;154;1,54;500;0;0;0;1769;Inalterada
302;1011;20;2878;6;Pessoa;Pessoa abordada;400;0;N;595;595;0;595;1,488;500;0;0;0;1770;Inalterada
303;1011;20;2878;6;Pessoa;Pessoa abordada;200;0;N;158;158;0;158;0,79;500;0;0;0;1771;Inalterada
304;1011;20;2878;6;Pessoa;Pessoa abordada;100;0;N;111;111;0;111;1,11;500;0;0;0;1772;Inalterada
305;1011;20;2878;6;Pessoa;Pessoa abordada;200;0;N;117;117;0;117;0,585;600;0;0;0;1773;Inalterada
306;1011;20;2878;6;Pessoa;Pessoa abordada;150;0;N;135;135;0;135;0,9;500;0;0;0;1774;Inalterada
307;1011;20;2878;6;Pessoa;Pessoa abordada;150;0;N;69;69;0;69;0,46;1000;0;0;0;1775;Inalterada
308;1011;20;2878;6;Pessoa;Pessoa abordada;150;0;N;137;137;0;137;0,913;1000;0;0;0;1776;Inalterada
309;1011;20;2878;6;Pessoa;Pessoa abordada;100;0;N;135;135;0;135;1,35;500;0;0;0;1777;Inalterada
310;1011;20;2878;7;Pessoa;Pessoa atendida;450;0;N;450;450;0;450;1;2100000;0;0;0;1012;Inalterada
311;1011;20;2878;8;Pessoa;Criança / adolescente atendido;612;0;N;400;400;0;400;0,654;258239;57243,8;51388,6;3,284;1013;Inalterada
312;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;300000;398787,39;398783,24;0,752;941;Inalterada
313;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6204,75;6204,75;0,806;1104;Inalterada
314;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6204,75;6204,75;0,806;1105;Inalterada
315;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6950,75;6950,75;0,719;1106;Inalterada
316;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;5626,07;5626,07;0,889;1107;Inalterada
317;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6652,35;6652,35;0,752;1108;Inalterada
318;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6353,95;6353,95;0,787;1109;Inalterada
319;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6204,75;6204,75;0,806;1110;Inalterada
320;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;7529,43;7529,43;0,664;1111;Inalterada
321;1011;113;2334;3;Unidade;Evento realizado;1;0;S;1;1;0;1;1;5000;6204,75;6204,75;0,806;1112;Inalterada
322;1011;113;2334;28;Pessoa;Participantes;100;0;N;158;158;0;158;1,58;3000;0;0;0;2200;Inalterada
323;1011;113;2334;28;Pessoa;Participantes;100;0;N;119;119;0;119;1,19;3000;0;0;0;2201;Inalterada
324;1011;113;2334;28;Pessoa;Participantes;100;0;N;251;251;0;251;2,51;3000;0;0;0;2202;Inalterada
325;1011;113;2334;28;Pessoa;Participantes;100;0;N;113;113;0;113;1,13;3000;0;0;0;2203;Inalterada
326;1011;113;2334;28;Pessoa;Participantes;100;0;N;588;588;0;588;5,88;3000;0;0;0;2204;Inalterada
327;1011;113;2334;28;Pessoa;Participantes;100;0;N;133;133;0;133;1,33;3000;0;0;0;2205;Inalterada
328;1011;113;2334;28;Pessoa;Participantes;100;0;N;382;382;0;382;3,82;3000;0;0;0;2206;Inalterada
329;1011;113;2334;28;Pessoa;Participantes;100;0;N;142;142;0;142;1,42;3000;0;0;0;2207;Inalterada
330;1011;113;2334;28;Pessoa;Participantes;100;0;N;110;110;0;110;1,1;3000;0;0;0;2208;Inalterada
331;1011;113;2348;1;Pessoa;Pessoa capacitada;2500;0;S;1020;1020;0;1020;0,408;651369;13446,94;7503,94;35,416;942;Inalterada
332;1011;113;2348;2;Unidade;Informativo e peça publicitária;250;0;S;125;125;0;125;0,5;53000;0;0;0;943;Inalterada
333;1011;113;2348;3;Unidade;Evento produzido;120;0;S;93;93;0;93;0,775;2000;0;0;0;944;Inalterada
334;1011;113;2348;6;Pessoa;Pessoa capacitada;1044;0;S;129;129;0;129;0,124;307618;0;0;0;947;Inalterada
335;1011;113;2348;7;Pessoa;Pessoa capacitada;80;0;S;0;0;0;0;0;0;0;0;0;1825;Inalterada
336;1011;113;2350;1;Unidade;Sistema implantado;2;0;S;1;1;0;1;0,5;1500;0;0;0;948;Inalterada
337;1011;113;2350;3;Unidade;Diagnóstico realizado;1;0;S;1;1;0;1;1;450000;19790,01;19790,01;22,739;950;Inalterada
338;1011;113;2350;6;Unidade;Estudo de custo realizado;2;0;S;0;0;0;0;0;150000;0;0;0;1855;Inalterada
339;1011;113;2351;1;Unidade;Atendimento realizado;300;0;S;254;254;0;254;0,847;667378;0;0;0;954;Inalterada
340;1011;113;2804;3;Unidade;Banheiro móvel;3;0;S;0;0;0;0;0;1000000;0;0;0;2502;Inalterada
341;1011;234;2403;1;Unidade;Vaga disponibilizada;74;0;N;65;65;0;65;0,878;944914;924631,08;920990,64;0,901;2279;Inalterada
342;1011;234;2403;7;Unidade;Vaga disponibilizada;174;0;N;134;134;0;134;0,77;2237884;2466603,47;2459906,47;0,701;1015;Inalterada
343;1011;234;2403;9;Família;Família Habilitada;30;0;N;26;26;0;26;0,867;248014;248013,3;231999,6;0,926;1638;Inalterada
344;1011;234;2403;12;Unidade;Vaga disponibilizada;65;0;N;45;45;0;45;0,692;2394200;1781531,82;1689671,92;0,981;2280;Inalterada
345;1011;234;2403;17;Unidade;Vaga disponibilizada / mês;20;0;N;20;20;0;20;1;423130;422628,76;410319,24;1,031;1017;Inalterada
346;1011;234;2403;20;Unidade;Família beneficiada;30;0;N;21;21;0;21;0,7;0;0;0;0;993;Inalterada
347;1011;234;2409;3;Pessoa;Pessoa atendida / mês;150;0;N;37;37;0;37;0,247;1153948;1016825,99;848805,99;0,335;2281;Inalterada
348;1011;235;2401;1;Pessoa;Idoso atendido;6030;0;N;3097;3097;0;3097;0,514;405110;775378,92;632436,12;0,329;2441;Inalterada
349;1011;235;2403;16;Unidade;Vaga disponibilizada;968;0;N;968;968;0;968;1;15374606;15923448;15528666;0,99;2442;Inalterada
350;1011;235;2879;2;Pessoa;Pessoa atendida;584;0;N;492;492;0;492;0,842;4174394;4052323,56;3376936,3;1,041;2282;Inalterada
351;1011;237;2404;1;Unidade;Vaga disponibilizada;1055;0;S;1231;1231;0;1231;1,167;1606237;1534088,29;1534088,29;1,222;1029;Inalterada
352;1011;237;2647;1;Unidade;Vagas abertas;4000;0;S;5839;5839;0;5839;1,46;0;0;0;0;1946;Inalterada
353;1011;237;2647;2;Unidade;Vagas abertas;300;0;N;173;173;0;173;0,577;3914500;1845366;1845366;1,223;1031;Inalterada
354;1011;241;2403;19;Unidade;Unidade Implantada;1;0;S;1;1;0;1;1;500;0;0;0;1033;Inalterada
355;1011;241;2403;24;Unidade;Vaga disponibilizada;12;0;N;12;12;0;12;1;1000;0;0;0;1948;Inalterada
356;1011;241;2873;6;Pessoa;mulher atendida;100;0;S;0;0;0;0;0;100000;0;0;0;2420;Inalterada
357;1013;163;2859;5;Unidade;Projeto apoiado;9;0;S;6;6;0;6;0,667;955195;672602,98;672602,98;0,947;651;Inalterada
358;1013;163;2859;2;Unidade;Projeto apoiado;6;0;S;9;9;0;9;1,5;1000000;573664,94;490034,31;3,061;648;Inalterada
359;1013;163;2859;3;Unidade;Projeto apoiado;23;0;S;35;35;0;35;1,522;4269110;1705935,41;1630243,66;3,985;649;Inalterada
360;1013;163;2859;4;Unidade;Projeto apoiado;2;0;S;2;2;0;2;1;2600000;541737,16;541737,16;4,799;650;Inalterada
361;1013;163;2860;4;Unidade;Publicação realizada;4;0;S;1;1;0;1;0,25;222695;8390;8390;6,636;659;Inalterada
362;1013;163;2860;1;Unidade;Projeto apoiado;3;0;S;1;1;0;1;0,333;477000;12000;12000;13,25;656;Inalterada
363;1013;163;2859;18;Unidade;Projeto apoiado;2;0;S;2;2;0;2;1;406500;26368,5;23012,8;17,664;1965;Inalterada
364;1013;163;2859;17;Unidade;Evento realizado;3;0;S;1;1;0;1;0,333;762000;12000;12000;21,167;1964;Inalterada
365;1013;163;2860;2;Unidade;Projeto apoiado;3;0;S;1;1;0;1;0,333;700000;1072,56;1071,18;217,828;657;Inalterada
366;1013;163;2860;3;Unidade;Evento realizado;4;0;S;8;8;0;8;2;307500;0;0;0;658;Inalterada
367;1013;163;2860;5;Unidade;Campanha realizada;4;0;S;0;0;0;0;0;600000;0;0;0;660;Inalterada
368;1013;163;2860;8;Unidade;Projeto apoiado;4;0;S;0;0;0;0;0;400000;0;0;0;1963;Inalterada
369;1014;132;2761;1;Unidade;Refeição Servida;15000000;0;S;13646508;13646508;0;13646508;0,91;7526935;8318062,35;6745751,63;1,015;14;Inalterada
370;1014;132;2761;2;Unidade;Refeição Servida;21000000;0;S;21234757;21234757;0;21234757;1,011;7143190;7889867,58;6564256,93;1,1;13;Inalterada
371;1014;132;2761;3;Unidade;Refeição Servida;24000000;0;S;20556979;20556979;0;20556979;0,857;10927520;10300564,13;8799790,08;1,064;15;Inalterada
372;1014;132;2761;4;Unidade;Refeição Servida;1700000;0;S;2449617;2449617;0;2449617;1,441;1125996;1083207,66;764191,63;2,123;16;Inalterada
373;1014;132;2761;8;Unidade;Refeição Servida;17000000;0;S;19585767;19585767;0;19585767;1,152;8661048;10022860,16;7496792,3;1,331;20;Inalterada
374;1014;207;2761;6;Percentual de execução;Percentual da demanda atendida;100;0;N;100;100;0;100;1;0;0;0;0;18;Inalterada
375;1018;127;2333;1;Unidade;Atividade realizada;4;0;S;0;0;0;0;0;160000;0;0;0;2461;Inalterada
376;1018;127;2697;2;Pessoa;Pessoa capacitada;100;0;S;0;0;0;0;0;700000;0;0;0;1975;Inalterada
377;1018;127;2697;3;Unidade;Projeto apoiado;25;0;S;5;5;0;5;0,2;5350000;2825270,03;2439326,84;0,439;1976;Inalterada
378;1021;132;2120;2;Unidade;Refeição Servida;2500000;0;S;1533539;0;0;0;0;1200000;758764,31;758764,31;0;22;Antiga/Extinta
379;1021;132;2120;4;Unidade;Refeição Servida;3000000;0;S;1309422;0;0;0;0;1000000;559597,56;559597,56;0;24;Antiga/Extinta
380;1021;132;2120;5;Quilo;Alimento doado;250000;0;S;113300;0;0;0;0;644000;224829,95;224829,95;0;25;Antiga/Extinta
381;1021;132;2120;6;Pessoa;Pessoa beneficiada;700;0;S;140;0;0;0;0;1000;0;0;0;26;Antiga/Extinta
382;1021;132;2121;1;Pessoa;Produtor beneficiado;300;0;S;53;0;0;0;0;1000;0;0;0;2295;Antiga/Extinta
383;1021;132;2121;2;Percentual de execução;Equipamento público implantado;40;0;S;0;0;0;0;0;1000;0;0;0;2296;Antiga/Extinta
384;1021;132;2121;3;Unidade;Projeto elaborado;5;0;S;0;0;0;0;0;1000;0;0;0;2297;Antiga/Extinta
385;1021;132;2121;5;Quilo;Alimento comercializado;1500000;0;S;295533;0;0;0;0;2000;0;0;0;2298;Antiga/Extinta
386;1021;132;2121;6;Quilo;Alimento comercializado;250000;0;S;83175;0;0;0;0;1000;0;0;0;2299;Antiga/Extinta
387;1021;132;2121;7;Unidade;Horta ativa;230;0;N;151;0;0;0;0;42650;0;0;0;2300;Antiga/Extinta
388;1021;132;2121;8;Unidade;Pomar ativo;60;0;N;51;0;0;0;0;1800;0;0;0;2301;Antiga/Extinta
389;1021;132;2121;9;Pessoa;Pessoa atendida;400;0;S;0;0;0;0;0;1000;0;0;0;2302;Antiga/Extinta
390;1021;132;2121;10;Pessoa;Produtor beneficiado;40;0;N;8;0;0;0;0;1000;0;0;0;2303;Antiga/Extinta
391;1021;132;2305;1;Quilo;Alimento comercializado;40000000;0;S;21630432;0;0;0;0;1000;0;0;0;40;Antiga/Extinta
392;1021;132;2305;2;Unidade;Feira realizada;61;0;N;61;0;0;0;0;0;0;0;0;41;Antiga/Extinta
393;1021;234;2120;8;Unidade;Refeição Servida;750000;0;S;509049;0;0;0;0;450000;266267,88;266267,88;0;28;Antiga/Extinta
394;1021;235;2120;9;Unidade;Refeição Servida;2500000;0;S;1591040;0;0;0;0;1200000;694637,53;694637,53;0;451;Antiga/Extinta
395;1021;236;2331;2;Pessoa;Pessoa Participante;9000;0;S;7444;0;0;0;0;40000;14132,1;14132,1;0;134;Antiga/Extinta
396;1021;236;2331;3;Pessoa;Pessoa Participante;5000;0;S;1741;0;0;0;0;500;0;0;0;135;Antiga/Extinta
397;1021;236;2331;4;Unidade;Campanha realizada;5;0;S;3;0;0;0;0;1000;0;0;0;136;Antiga/Extinta
398;1021;236;2331;5;Pessoa;Pessoa capacitada;400;0;S;354;0;0;0;0;72500;28997,07;28997,07;0;137;Antiga/Extinta
399;1021;236;2331;6;Pessoa;pessoa qualificada;660;0;S;456;0;0;0;0;122000;30364,53;30364,53;0;139;Antiga/Extinta
400;1021;236;2331;8;Unidade;Estudo / pesquisa realizado;12;0;S;6;0;0;0;0;57021;21373,02;21373,02;0;142;Antiga/Extinta
401;1021;236;2331;9;Pessoa;Pessoa atendida;2200;0;S;1692;0;0;0;0;1000;0;0;0;2304;Antiga/Extinta
402;1021;236;2331;11;Unidade;Parecer emitido;200;0;S;208;0;0;0;0;0;0;0;0;141;Antiga/Extinta
403;1022;236;2856;1;Unidade;Aluno beneficiado;14000;0;S;12089;12089;0;12089;0,864;4500000;3488017,2;3488017,2;1,114;598;Inalterada
404;1200;7;2321;1;Pessoa;Frequentadores;200000;0;S;133550;0;0;0;0;725200;312438,44;312438,44;0;429;Antiga/Extinta
405;1200;7;2900;8;Unidade;Feira realizada;207;0;S;103;0;0;0;0;949500;515443,32;515443,32;0;1716;Antiga/Extinta
406;2000;60;2897;1;Unidade;Ação integrada para atendimento de ocorrência;4000;0;S;3111;0;0;0;0;1185160;590204,22;590204,22;0;2164;Antiga/Extinta
407;2000;93;2334;16;Unidade;Estudo / pesquisa realizado;2;0;S;2;2;0;2;1;0;0;0;0;961;Nova
408;2000;93;2334;18;Unidade;Evento realizado;10;10;S;0;0;0;0;0;0;0;0;0;2827;Nova
409;2000;93;2334;19;Unidade;Conselho monitorado;24;24;N;24;24;24;24;1;0;0;0;0;2828;Nova
410;2000;93;2334;20;Unidade;Material informativo produzido;7;7;S;0;0;0;0;0;0;0;0;0;2829;Nova
411;2000;93;2334;21;Unidade;Evento realizado;50;50;S;0;0;0;0;0;250000;0;0;0;2830;Nova
412;2000;227;2334;4;Unidade;Sistema implantado;1;1;S;0;0;0;0;0;0;0;0;0;2831;Nova
413;2000;227;2334;5;Unidade;Formação Realizada;10;10;S;13;0;13;13;1,3;0;0;0;0;2832;Nova
414;2000;227;2334;6;Unidade;Funcionalidade implantada;1;1;S;0;0;0;0;0;0;0;0;0;2833;Nova
415;2000;227;2334;9;Unidade;OP Realizado;1;9;S;0;0;0;0;0;0;0;0;0;2834;Nova
416;2000;227;2334;11;Unidade;OPCA realizado;1;0;0;1;1;0;1;1;5000;0;0;0;967;Nova
417;2000;227;2334;15;Unidade;Reunião realizada;18;62;S;40;4;40;44;2,444;50000;0;0;0;2838;Nova
418;2000;227;2334;25;Unidade;Programa implantado;1;1;S;0;0;0;0;0;0;0;0;0;2839;Nova
419;2000;236;2819;3;Unidade;Conferência realizada;10;0;S;0;0;0;0;0;10000;0;0;0;675;Antiga/Extinta
420;2000;236;2819;4;Unidade;Forum realizado;9;0;S;1;0;0;0;0;22500;2191;2191;0;676;Antiga/Extinta
421;2000;241;2873;2;Unidade;Sistema implantado;1;0;S;0;0;0;0;0;10000;0;0;0;2148;Antiga/Extinta
