uo;programa;acao;subacao;descricao_medida;descricao_produto;qtde_prevista_orig;qtde_concedida;ind_meta_cumulativa;qtde_executada_ate_per;qtde_exec_orig;qtde_exec_red;qtde_exec_total;eficacia_final;valor_orcado;valor_emp_orig;valor_liquid ;eficiencia_liq_final;sequencia_sub_acao
2505;73;2794;1;Metro quadrado;�rea conservada;330.000;330.000;N;330.000;330.000;330.000;330.000;1;1.645.033,00;0;843.018,11;1,951;2749
2505;73;2817;3;Unidade;Material produzido;60.000;22.411;S;0;37.589;0;37.589;0,626;7.269,00;0;0;#DIV/0!;2750
2505;73;2817;4;Unidade;Evento realizado;35;22;S;0;13;0;13;0,371;4.000,00;0;0;#DIV/0!;2751
2505;73;2817;5;Pessoa;P�blico atendido;180.000;128.548;S;0;51.452;0;51.452;0,286;12.012,00;0;0;#DIV/0!;2752
2505;231;1349;1;Unidade;Obra executada;30;30;S;0;0;0;0;0;96.000,00;0;0;#DIV/0!;2795
2505;231;1349;1;Unidade;Obra executada;30;30;S;0;0;0;0;0;10.000,00;0;0;#DIV/0!;2796
2700;44;1219;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;612.803,00;0;0;#DIV/0!;2307
2700;62;1230;1;Unidade;Obra executada;25;0;S;5;5;0;5;0,2;55.858.169,00;29.687.360,72;15.875.856,94;0,704;2310
2700;62;1230;9;Unidade;Obra executada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2306
2700;66;1203;1;Percentual de execu��o;Obra executada;9;0;S;17;17;0;17;1,88;19.027.713,00;16.107.726,36;8.184.151,77;4,371;2311
2700;164;2541;1;Unidade;Edifica��es em �reas de risco monitoradas;150;0;S;36;176;0;176;1,173;1.989.200,00;0;1.497.658,67;1,558;2729
2700;164;2541;2;Unidade;Solicita��o atendida;4.000;1.772;S;2.529;2.228;1.772;4.000;1;0;0;0;#DIV/0!;2732
2700;164;2541;3;Unidade;Alerta emitido a 100% dos n�cleos mobilizados;89;25;S;50;64;25;89;1;116.000,00;0;57.158,75;2,029;2734
2700;164;2541;6;Pessoa;Pessoa capacitada;300;14;S;948;286;14;300;1;0;0;0;#DIV/0!;2735
2700;164;2541;7;Unidade;Vistoria t�cnica realizada em 100% das demandas;60;12;S;43;48;12;60;1;0;0;0;#DIV/0!;2736
2700;164;2541;8;Unidade;Atividade realizada;20;16;S;12;4;16;20;1;0;0;0;#DIV/0!;2737
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;120.000,00;64.381,39;0;#DIV/0!;2312
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;551.050,00;0;0;#DIV/0!;2313
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;196.558,00;0;0;#DIV/0!;2314
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;5.372.769,00;1.061.289,48;181.620,65;0;2315
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;271.605,00;508.493,24;0;#DIV/0!;2316
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;120.000,00;0;0;#DIV/0!;2317
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;570.000,00;0;0;#DIV/0!;2318
2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;2.095.000,00;0;0;#DIV/0!;2465
2700;206;1211;4;Unidade;Escola Ensino Fundamental constru�da / reformada;1;0;S;0;0;0;0;0;120.000,00;126.623,90;0;#DIV/0!;2319
2700;206;1211;4;Unidade;Escola Ensino Fundamental constru�da / reformada;2;0;S;0;0;0;0;0;1.298.588,00;362.100,00;0;#DIV/0!;2323
2700;206;1211;4;Unidade;Escola Ensino Fundamental constru�da / reformada;1;0;S;0;0;0;0;0;160.000,00;125.245,81;0;#DIV/0!;2466
2700;208;1270;1;Percentual de execu��o;Obra realizada;50;0;S;0;0;0;0;0;200.230.000,00;0;0;#DIV/0!;2327
2700;209;1330;2;Percentual de execu��o;Empreendimento Executado;10;0;S;0;0;0;0;0;4.602.000,00;0;0;#DIV/0!;2328
2700;209;1330;13;Percentual de execu��o;Obra executada;30;0;S;20;20;0;20;0,669;148.151.290,00;93.891.268,76;55.710.616,67;1,78;2329
2700;211;1271;8;Unidade;Obra executada;1;0;S;0;0;0;0;0;34.869.371,00;0;0;#DIV/0!;2350
2700;211;1272;1;Unidade;Atividade realizada;1;0;S;0;0;0;0;0;1.010.000,00;0;0;#DIV/0!;2383
2700;218;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;1.601.555,00;0;0;#DIV/0!;2330
2700;218;1219;4;Unidade;Obra executada;1;0;S;0;0;0;0;0;1.242.164,00;373.518,00;65.327,23;0;2331
2700;218;1219;4;Unidade;Obra executada;1;0;S;0;0;0;0;0;770.142,00;0;0;#DIV/0!;2332
2700;222;1338;1;Percentual de execu��o;Central implantada;30;0;S;0;0;0;0;0;1.162.270,00;0;0;#DIV/0!;1480
2700;222;1338;1;Percentual de execu��o;Central implantada;30;0;S;0;0;0;0;0;1.532.597,00;0;0;#DIV/0!;1616
2700;225;1203;2;Percentual de execu��o;Obra executada;5;0;S;0;0;0;0;0;2.041.212,00;0;0;#DIV/0!;2482
2700;225;1231;16;Percentual de execu��o;Obra executada;5;0;S;1;1;0;1;0,116;8.089.334,00;11.351.099,85;9.408.738,81;0,1;2334
2700;225;1231;29;Percentual de execu��o;Unidade habitacional constru�da;5;0;S;0;0;0;0;0;1.046.137,00;0;0;#DIV/0!;2483
2700;230;1337;2;Unidade;Obra conclu�da;1;0;S;0;0;0;0;0;10.998.266,00;0;0;#DIV/0!;2481
2700;231;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;674.205,00;0;0;#DIV/0!;2336
2700;231;1202;1;Unidade;Obra executada;3;0;S;0;0;0;0;0;829.557,00;32.233,97;0;#DIV/0!;2337
2700;231;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2338
2700;231;1202;1;Unidade;Obra executada;2;0;S;0;0;0;0;0;1.035.940,00;0;0;#DIV/0!;2340
2700;231;1202;1;Unidade;Obra executada;8;0;S;0;0;0;0;0;788.409,00;0;0;#DIV/0!;2341
2700;231;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;620.913,00;0;0;#DIV/0!;2342
2700;231;1202;1;Unidade;Obra executada;8;0;S;0;0;0;0;0;281.528,00;0;0;#DIV/0!;2343
2700;231;1217;1;Unidade;Necr�pole reformado;1;0;S;0;0;0;0;0;20.000,00;28.196,00;0;#DIV/0!;2385
2700;231;1217;2;Unidade;Necr�pole reformado;1;0;S;0;0;0;0;0;17.500,00;66.284,10;57.062,10;0;2386
2700;231;1217;3;Unidade;Necr�pole reformado;1;0;S;0;0;0;0;0;22.600,00;0;0;#DIV/0!;2468
2700;231;1349;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;1.355.458,00;0;0;#DIV/0!;2345
2700;231;1349;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;1.417.100,00;115.706,00;0;#DIV/0!;2348
2700;231;1349;1;Unidade;Obra executada;2;0;S;0;0;0;0;0;1.114.384,00;0;0;#DIV/0!;2475
2700;231;1349;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;685.397,00;0;0;#DIV/0!;2476
2700;231;1349;2;Percentual de execu��o;Parque reformado;15;0;S;1;1;0;1;0,067;1.018.736,00;175.128,65;175.048,50;0,388;2384
2700;231;1349;3;Percentual de execu��o;Parque reformado;40;0;S;0;0;0;0;0;1.663.984,00;0;0;#DIV/0!;2477
2700;232;1213;2;Percentual de execu��o;Obra executada;1;0;S;0;0;0;0;0;965.205,00;0;0;#DIV/0!;2467
2700;234;1220;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;51.420,00;0;0;#DIV/0!;2363
2700;234;1220;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2365
2700;234;1220;2;Unidade;Obra executada;1;0;S;0;0;0;0;0;3.631.748,00;1.025.770,30;117.742,06;0;2469
2700;234;1220;2;Unidade;Obra executada;2;0;S;0;0;0;0;0;4.066.775,00;1.007.208,67;359.304,49;0;2470
2700;234;1220;2;Unidade;Obra executada;1;0;S;0;0;0;0;0;2.018.993,00;0;0;#DIV/0!;2471
2700;234;1220;2;Unidade;Obra executada;2;0;S;0;0;0;0;0;3.208.693,00;0;0;#DIV/0!;2472
2700;234;1220;2;Unidade;Obra executada;1;0;S;1;1;0;1;1;35.000,00;0;0;#DIV/0!;2473
2700;235;1220;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;3.303.414,00;827.202,00;456.449,65;0;2369
2700;236;1268;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;35.000,00;0;0;#DIV/0!;2370
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;793.898,00;298,72;298,72;0;2351
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;2;0;S;0;0;0;0;0;4.483.832,00;0;0;#DIV/0!;2352
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;3;0;S;1;1;0;1;0,333;2.655.363,00;195.214,57;195.214,57;4,534;2353
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;3;0;S;0;0;0;0;0;5.373.264,00;0;0;#DIV/0!;2354
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;2;0;S;0;0;0;0;0;2.890.096,00;527,13;527,13;0;2355
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;2.498.276,00;0;0;#DIV/0!;2356
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;36.897,00;0;0;#DIV/0!;2357
2700;238;1213;1;Unidade;Pr�prio constru�do, ampliado, reformado ou mantido;2;0;S;1;1;0;1;0,5;926.805,00;71.723,58;47.323,77;9,792;2358
2700;239;1215;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;3.041.129,00;0;0;#DIV/0!;2484
2700;239;1215;2;Percentual de execu��o;Obra executada;40;0;S;0;0;0;0;0;18.946.732,00;436.944,76;363.501,75;0;2379
2700;243;1203;1;Percentual de execu��o;Obra executada;12;0;S;24;24;0;24;1,985;382.295.098,00;67.762.893,99;34.375.126,98;22,076;2380
2700;243;1307;2;Percentual de execu��o;Obra executada;33;0;S;0;0;0;0;0;52.473.652,00;6.191.062,13;5.111.812,02;0;2381
2700;244;1244;1;Percentual de execu��o;Programa implantado;30;0;S;26;26;0;26;0,874;51.578.287,00;23.860.865,62;14.083.282,93;3,202;2382
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1478
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1493
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1514
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1534
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1550
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1564
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1581
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1595
2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;1614
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;543;0;N;513;513;0;513;0,945;380.000,00;3.456.738,13;2.515.717,67;0,143;1484
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;433;0;N;374;374;0;374;0,864;2.213.755,00;3.766.466,72;3.036.628,02;0,63;1502
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;351;0;N;0;0;0;0;0;1.836.011,00;599.802,34;569.109,27;0;1524
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;538;0;N;476;476;0;476;0,885;7.121.326,00;4.315.236,19;3.601.180,88;1,75;1540
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;497;0;N;454;454;0;454;0,914;4.893.404,00;4.671.063,76;3.873.703,01;1,155;1555
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;382;0;N;364;364;0;364;0,952;1.950.079,00;3.794.862,60;3.003.218,98;0,618;1568
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;478;0;N;438;438;0;438;0,916;2.177.635,00;3.976.981,26;3.252.366,07;0,614;1586
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;590;0;N;555;555;0;555;0,941;2.476.824,00;4.587.105,54;3.701.058,02;0,63;1604
2702;233;1208;2;Kil�metro;Servi�o de manuten��o;472;0;N;0;0;0;0;0;2.137.114,00;0;0;#DIV/0!;1620
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;467.559,54;463.383,10;12,428;1482
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;816.306,99;526.270,48;10,943;1500
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;1.045.420,10;798.368,07;7,213;1522
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;0;0;#DIV/0!;1538
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;339.759,00;339.758,28;16,95;1554
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;119.285,36;0;#DIV/0!;1567
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;1.674.211,59;759.256,17;7,585;1584
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5.758.735,00;855.181,96;855.181,34;6,734;1602
2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;2.998.563,00;876.780,61;858.059,07;3,495;1618
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;516.568,00;288.454,00;117.490,09;4,397;1487
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;1.276.590,00;1.044.586,00;653.727,80;1,953;1506
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;740.487,00;466.583,46;218.685,00;3,386;1527
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;402.691,00;1.068.452,44;973.822,22;0,414;1543
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;635.438,00;881.960,44;639.815,78;0,993;1559
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;426.612,00;591.176,00;486.759,92;0,876;1573
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;628.131,00;567.759,24;486.639,77;1,291;1589
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;727.882,00;604.739,49;535.008,99;1,361;1608
2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;682.573,00;627.731,61;555.507,66;1,229;1624
2702;243;1307;2;Percentual de execu��o;Obra executada;10;0;S;0;0;0;0;0;18.000,00;0;0;#DIV/0!;1750
2704;64;1207;10;Unidade;Unidade habitacional beneficiada;375;0;S;395;395;0;395;1,053;700.483,00;645.927,34;434.016,56;1,7;293
2704;64;1207;17;Unidade;Moradia financiada;600;0;S;127;127;0;127;0,212;0;0;0;#DIV/0!;290
2704;64;1231;3;Percentual de execu��o;Obra executada;26;0;S;0;0;0;0;0;372.500,00;0;0;#DIV/0!;330
2704;64;1231;25;Unidade;Atendimento realizado;20;0;S;0;0;0;0;0;659.144,00;0;0;#DIV/0!;334
2704;64;2792;1;Fam�lia;Fam�lia beneficiada;1.009;0;N;333;333;0;333;0,33;5.158.000,00;2.209.675,00;2.111.960,00;0,806;369
2704;64;2792;2;Fam�lia;Fam�lia beneficiada;292;0;N;197;197;0;197;0,675;1.724.000,00;727.250,00;680.500,00;1,709;370
2704;64;2792;3;Fam�lia;Fam�lia beneficiada;651;0;N;502;502;0;502;0,771;3.881.100,00;2.781.115,00;2.664.650,00;1,123;371
2704;64;2792;5;Fam�lia;Fam�lia beneficiada;55;0;N;48;48;0;48;0,873;323.000,00;233.500,00;201.000,00;1,402;373
2704;209;1330;1;Unidade;Atendimento realizado;220;0;N;77;77;0;77;0,35;5.000,00;0;0;#DIV/0!;379
2704;209;1330;2;Percentual de execu��o;Empreendimento Executado;12;0;S;0;0;0;0;0;4.356.697,00;0;0;#DIV/0!;374
2704;209;1330;3;Unidade;Atendimento realizado;40;0;S;5;5;0;5;0,125;1.749.540,00;14.619,63;14.619,63;14,959;375
2704;209;1330;8;Percentual de execu��o;Obra executada;1;0;S;0;0;0;0;0;1.004.000,00;0;0;#DIV/0!;388
2704;225;1231;2;Unidade;Cadastro Realizado;2.000;0;S;298;298;0;298;0,149;0;0;0;#DIV/0!;338
2704;225;1231;3;Percentual de execu��o;Obra executada;25;0;S;9;9;0;9;0,353;1.178.667,00;753.250,05;498.650,00;0,834;341
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;0;0;0;0;0;8.437.902,00;4.667.018,08;2.823.624,49;0;343
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;2;2;0;2;2;751.390,00;364.000,00;0;#DIV/0!;2156
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;0;0;0;0;0;306.431,00;0;0;#DIV/0!;2157
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;0;0;0;0;0;215.130,00;0;0;#DIV/0!;2158
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;3;3;0;3;3;1.026.125,00;1.589.409,00;754.364,17;4,081;2159
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;2;2;0;2;2;1.304.500,00;959.810,86;853.363,83;3,057;2160
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;1;1;0;1;1;3.929.401,00;1.235.266,00;889.113,76;4,419;2161
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;1;1;0;1;1;465.582,00;0;0;#DIV/0!;2162
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;1;1;0;1;1;394.889,00;0;0;#DIV/0!;2163
2704;225;1231;4;Unidade;Empreendimento conclu�do;1;0;S;6;6;0;6;6;1.409.227,00;2.098.052,00;1.535.566,60;5,506;2166
2704;225;1231;5;Fam�lia;Fam�lia beneficiada;1.343;0;S;815;815;0;815;0,607;744.570,00;328.271,62;278.679,62;1,621;347
2704;225;1231;6;Fam�lia;Fam�lia beneficiada;204;0;S;3;3;0;3;0,015;336.662,00;0;0;#DIV/0!;348
2704;225;1231;7;Fam�lia;Fam�lia beneficiada;765;0;S;0;0;0;0;0;1.859.101,00;917.900,00;152.715,07;0;349
2704;225;1231;8;Unidade;Atendimento realizado;3.093;0;N;3.574;3.574;0;3.574;1,156;4.556.421,00;1.624.671,97;957.974,85;5,496;350
2704;225;1231;9;Percentual de execu��o;Obra executada;4;0;S;2;2;0;2;0,423;4.307.161,00;3.249.050,35;2.324.722,04;0,783;2121
2704;225;1231;10;Percentual de execu��o;Obra executada;12;0;S;8;8;0;8;0,653;10.814.598,00;12.828.483,49;11.566.186,27;0,61;2050
2704;225;1231;13;Percentual de execu��o;Obra executada;6;0;S;2;2;0;2;0,38;2.669.572,00;1.650.000,00;1.407.119,54;0,721;2123
2704;225;1231;14;Percentual de execu��o;Obra executada;3;0;S;0;0;0;0;0;1.644.892,00;0;0;#DIV/0!;2124
2704;225;1231;15;Percentual de execu��o;Obra executada;18;0;S;0;0;0;0;0;18.930.463,00;0;0;#DIV/0!;2125
2704;225;1231;18;Percentual de execu��o;Obra executada;1;0;S;0;0;0;0;0,04;1.039.709,00;1.330.525,30;395.092,06;0,105;2126
2704;225;1231;19;Percentual de execu��o;Obra executada;21;0;S;15;15;0;15;0,698;20.239.105,00;32.588.694,76;24.450.879,27;0,577;2127
2704;225;1231;20;Unidade;Domic�lio regularizado;3.866;0;S;5.288;5.288;0;5.288;1,368;1.211.560,00;2.500.000,00;2.439.939,65;0,679;446
2704;225;1231;22;Unidade;Situa��es de Risco Eliminada;150;0;S;130;130;0;130;0,867;17.709.775,00;13.507.899,72;9.992.123,95;1,536;364
2704;225;1231;24;Unidade;Unidade habitacional constru�da;16;0;S;0;0;0;0;0;0;0;0;#DIV/0!;366
2704;225;1231;24;Unidade;Unidade habitacional constru�da;8;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2136
2704;225;1231;24;Unidade;Unidade habitacional constru�da;197;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2137
2704;225;1231;24;Unidade;Unidade habitacional constru�da;16;0;S;54;54;0;54;3,375;0;0;0;#DIV/0!;2138
2704;225;1231;24;Unidade;Unidade habitacional constru�da;196;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2140
2704;225;1231;24;Unidade;Unidade habitacional constru�da;118;0;S;256;256;0;256;2,169;0;0;0;#DIV/0!;2143
2704;225;1231;25;Unidade;Atendimento realizado;234;0;S;173;173;0;173;0,739;3.632.158,00;1.784.293,37;1.601.407,27;1,677;361
2704;225;1231;26;Unidade;Atendimento realizado;218;0;S;49;49;0;49;0,225;3.791.962,00;1.585.404,38;839.489,92;1,015;362
2704;226;1207;3;Unidade;Unidade habitacional entregue;200;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2073
2704;226;1207;3;Unidade;Unidade habitacional entregue;116;0;S;0;0;0;0;0;0;0;0;#DIV/0!;2198
2704;226;1207;5;Unidade;Unidade habitacional viabilizada;3.538;0;S;380;380;0;380;0,107;0;0;0;#DIV/0!;309
2704;226;1207;6;Unidade;Unidade habitacional licenciada;1.258;0;S;1.860;1.860;0;1.860;1,479;0;0;0;#DIV/0!;311
2704;226;1207;7;Fam�lia;Fam�lia beneficiada;3.480;0;N;1.654;1.654;0;1.654;0,475;973.882,00;2.146.153,28;1.835.293,09;0,252;314
2704;226;1207;11;Fam�lia;Fam�lia beneficiada;1.027;0;S;565;565;0;565;0,55;202.000,00;8.422,91;3.515,11;31,615;316
2704;226;1207;12;Fam�lia;Fam�lia beneficiada;2.378;0;S;375;375;0;375;0,158;32.000,00;0;0;#DIV/0!;317
2704;226;1207;15;Unidade;Unidade habitacional viabilizada;200;0;S;0;0;0;0;0;0;0;0;#DIV/0!;320
2704;226;1207;16;Unidade;Unidade habitacional licenciada;200;0;S;0;0;0;0;0;0;0;0;#DIV/0!;322
2704;226;1207;18;Unidade;Atendimento realizado;91;0;N;0;0;0;0;0;1.818.040,00;0;0;#DIV/0!;2294
2704;230;1231;33;Fam�lia;Fam�lia beneficiada;2.000;0;S;0;0;0;0;0;207.040,00;0;0;#DIV/0!;1712
2704;234;1231;32;Fam�lia;Fam�lia beneficiada;7;0;S;0;0;0;0;0;446.561,00;0;0;#DIV/0!;367
2704;234;1231;34;Fam�lia;Fam�lia beneficiada;90;0;S;0;0;0;0;0;43.000,00;0;0;#DIV/0!;2216
2704;235;1231;21;Fam�lia;Fam�lia beneficiada;176;0;S;0;0;0;0;0;381.240,00;0;0;#DIV/0!;368
2704;243;1231;8;Unidade;Atendimento realizado;3.167;0;N;883;883;0;883;0,279;1.009.000,00;0;0;#DIV/0!;2067
2704;243;1231;25;Unidade;Atendimento realizado;249;0;S;41;41;0;41;0,165;6.395.104,00;157.236,22;131.190,93;8,027;385
2708;46;2537;1;Tonelada;Massa tratada / destinada;405.600;284.611;S;72.294;120.989;72.294;193.283;0,477;12.715.398,00;0;2.306.469,30;2,627;2586
2708;46;2537;11;Tonelada;Massa tratada / destinada;733.538;224.107;S;254.310;509.431;254.310;763.742;1,041;33.882.120,00;0;20.605.157,14;1,712;2588
2708;46;2539;3;Metro quadrado;�rea;24.000.000;8.560.372;S;8.139.210;15.439.628;8.139.210;23.578.838;0,982;1.628.880,00;0;670.587,00;2,386;2590
2708;46;2539;4;Kil�metro;Sarjeta varrida;63.672;42.025;S;10.390;21.647;10.390;32.037;0,503;8.593.492,00;0;4.067.458,99;1,063;2593
2708;46;2539;4;Kil�metro;Sarjeta varrida;231.384;142.665;S;52.865;88.719;52.865;141.585;0,612;26.919.984,00;0;13.387.330,85;1,23;2594
2708;46;2539;4;Kil�metro;Sarjeta varrida;47.352;27.954;S;8.408;19.398;8.408;27.806;0,587;9.019.408,00;0;3.691.051,34;1,435;2595
2708;46;2539;4;Kil�metro;Sarjeta varrida;65.520;43.229;S;10.707;22.291;10.707;32.998;0,504;11.174.270,00;0;4.624.308,87;1,217;2596
2708;46;2539;4;Kil�metro;Sarjeta varrida;86.196;56.493;S;14.224;29.703;14.224;43.928;0,51;10.758.455,00;0;5.432.160,91;1,009;2598
2708;46;2539;4;Kil�metro;Sarjeta varrida;46.116;28.561;S;8.681;17.555;8.681;26.236;0,569;7.365.240,00;0;2.727.405,26;1,536;2600
2708;46;2539;4;Kil�metro;Sarjeta varrida;58.848;39.100;S;9.459;19.748;9.459;29.207;0,496;12.053.219,00;0;5.621.685,96;1,064;2601
2708;46;2539;4;Kil�metro;Sarjeta varrida;77.892;45.193;S;15.768;32.699;15.768;48.467;0,622;11.284.485,00;0;4.347.969,91;1,615;2602
2708;46;2539;4;Kil�metro;Sarjeta varrida;57.276;35.420;S;10.785;21.856;10.785;32.641;0,57;8.890.064,00;0;3.461.162,13;1,464;2604
2708;46;2539;7;Tonelada;Res�duo coletado;27.702;12.396;S;7.568;15.306;7.568;22.874;0,826;2.596.563,00;0;770.992,88;2,781;2605
2708;46;2539;7;Tonelada;Res�duo coletado;16.901;14.210;S;1.566;2.691;1.566;4.257;0,252;1.941.763,00;0;462.471,29;1,058;2606
2708;46;2539;7;Tonelada;Res�duo coletado;16.901;9.608;S;3.567;7.293;3.567;10.860;0,643;2.323.261,00;0;620.186,57;2,407;2607
2708;46;2539;7;Tonelada;Res�duo coletado;23.568;17.941;S;2.274;5.627;2.274;7.901;0,335;2.245.040,00;0;510.731,46;1,474;2611
2708;46;2539;7;Tonelada;Res�duo coletado;19.014;10.078;S;4.445;8.936;4.445;13.381;0,704;2.133.159,00;0;637.311,10;2,356;2613
2708;46;2539;7;Tonelada;Res�duo coletado;22.741;14.581;S;4.204;8.160;4.204;12.364;0,544;2.721.000,00;0;825.585,26;1,792;2615
2708;46;2539;7;Tonelada;Res�duo coletado;17.214;6.250;S;5.305;10.964;5.305;16.270;0,945;2.643.882,00;0;674.223,00;3,706;2617
2708;46;2539;7;Tonelada;Res�duo coletado;15.553;4.036;S;5.351;11.517;5.351;16.867;1,085;3.191.440,00;0;1.020.481,75;3,392;2620
2708;46;2539;7;Tonelada;Res�duo coletado;15.553;5.774;S;4.813;9.779;4.813;14.592;0,938;3.379.960,00;0;966.080,25;3,282;2621
